target_id,speaker,sex,dob,city_born,lexset,word,start,end,pre_seg,fol_seg,F1,F2,F3
282,FredN,M,1955,Manchester,TRAP,that,479.81,479.87,DH,T,549.8,1322.3,2543.6
283,FredN,M,1955,Manchester,GOAT,so,481.35,481.521,S,SP,461.4,1086.8,2372.2
284,FredN,M,1955,Manchester,DRESS,went,483.89,483.93,W,N,492.3,1317.4,2105.5
285,FredN,M,1955,Manchester,LOT,cromwell,484.321,484.361,R,M,540.8,1065.5,2140.1
286,FredN,M,1955,Manchester,GOOSE,school,484.681,484.811,K,L,383.2,1460.6,2219.7
287,FredN,M,1955,Manchester,DRESS,secondary,485.511,485.541,D,R,412.3,1528.1,2312.7
288,FredN,M,1955,Manchester,NORTH,or,485.891,486.001,N,R,572.8,1073.3,2063.4
289,FredN,M,1955,Manchester,FACE,they,486.071,486.101,DH,W,427.6,1160.3,2330.3
290,FredN,M,1955,Manchester,KIT,think,487.971,488.011,TH,NG,428.1,1732.9,2595.8
291,FredN,M,1955,Manchester,DRESS,then,489.279,489.329,DH,N,605.7,1409,3809.6
292,FredN,M,1955,Manchester,STRUT,uh,489.768,489.858,SP,AY1,522.4,1301.9,2887.9
293,FredN,M,1955,Manchester,TRAP,had,490.078,490.148,HH,D,562.6,1615.2,2312.1
294,FredN,M,1955,Manchester,GOAT,go,490.338,490.479,G,AH0,483.5,1201.6,2111.5
295,FredN,M,1955,Manchester,STRUT,bus,490.828,490.878,B,S,428.4,952.9,2400.5
296,FredN,M,1955,Manchester,GOOSE,buile,492.819,492.859,Y,L,401.1,1485.5,2585.5
297,FredN,M,1955,Manchester,DRESS,there,495.438,495.528,DH,R,492.4,1432.8,3243.7
298,FredN,M,1955,Manchester,FACE,they,499.358,499.437,DH,W,548.7,1465.1,2457
299,FredN,M,1955,Manchester,NORTH,broughton,500.338,500.418,R,T,572.2,1038.6,2051.5
300,FredN,M,1955,Manchester,PRICE,high,500.567,500.668,HH,SP,645.6,1228.5,2302.4
301,FredN,M,1955,Manchester,PRICE,i,504.944,504.974,L,TH,538.8,1141.7,2404.5
302,FredN,M,1955,Manchester,TRAP,yeah,508.349,508.419,Y,DH,518.9,1628.2,3298.3
303,FredN,M,1955,Manchester,FLEECE,he,514.723,514.763,HH,D,377.2,1697.7,2520.5
304,FredN,M,1955,Manchester,FLEECE,steam,515.102,515.222,T,M,349.3,1951,2391.8
305,FredN,M,1955,Manchester,DRESS,well,517.743,517.773,W,L,525.8,1181.1,3000
306,FredN,M,1955,Manchester,GOAT,don't,517.984,518.083,D,N,506.8,1259.9,2091.8
307,FredN,M,1955,Manchester,GOAT,go,518.163,518.273,G,EH1,456.7,1000.3,2056.3
308,FredN,M,1955,Manchester,FACE,they,519.144,519.194,DH,D,392.6,1923.5,3639.5
309,FredN,M,1955,Manchester,STRUT,but,520.454,520.704,B,T,460.2,1031.2,3094.2
310,FredN,M,1955,Manchester,DRESS,then,523.505,523.545,DH,N,585.4,1413.4,2678.8
311,FredN,M,1955,Manchester,KIT,restricted,526.467,526.498,R,K,384.7,1807.6,3065.6
312,FredN,M,1955,Manchester,TRAP,had,526.727,526.797,HH,D,558.6,1451.7,2618.4
313,FredN,M,1955,Manchester,GOOSE,used,527.637,527.667,Y,Z,335.3,2016.1,3762.9
314,FredN,M,1955,Manchester,GOOSE,to,527.877,527.968,T,K,419.5,1281.2,2652.7
315,FredN,M,1955,Manchester,STRUT,cover,528.178,528.207,K,V,366.7,1603.5,2242.6
316,FredN,M,1955,Manchester,DRESS,went,528.568,528.598,W,N,500.9,1280.9,4602.1
317,FredN,M,1955,Manchester,LOT,on,529.148,529.238,L,N,476.8,973.1,2290.8
318,FredN,M,1955,Manchester,STRUT,front,529.468,529.498,R,N,400.3,818.1,2202.6
319,FredN,M,1955,Manchester,KIT,him,529.988,530.018,DH,M,476.8,1300.5,2497.9
320,FredN,M,1955,Manchester,PRICE,i,535.484,535.544,SP,TH,754,1550.9,3136.3
321,FredN,M,1955,Manchester,PRICE,i,537.576,537.626,SP,TH,736.9,1592.7,3312.5
322,FredN,M,1955,Manchester,LOT,got,537.936,537.975,G,T,485.9,1276,2035.1
323,FredN,M,1955,Manchester,NORTH,off,538.295,538.365,D,F,512.1,1050,3413.3
324,FredN,M,1955,Manchester,KIT,little,539.206,539.236,L,T,466.8,1133.1,2425
325,FredN,M,1955,Manchester,DRESS,eleven,540.176,540.206,L,V,541.5,1178.7,2822.1
326,FredN,M,1955,Manchester,FLEECE,he,546.724,546.753,HH,Y,392.1,2185.8,3486
327,FredN,M,1955,Manchester,GOOSE,used,546.784,546.823,Y,Z,410,1502.3,2372.1
328,FredN,M,1955,Manchester,GOAT,go,547.483,547.573,G,AA1,464.4,1197.2,1966.4
329,FredN,M,1955,Manchester,NORTH,call,548.904,548.934,K,L,481,1237.1,2349.6
330,FredN,M,1955,Manchester,GOOSE,moving,549.834,549.884,M,V,362.2,1427.4,2094.7
331,FredN,M,1955,Manchester,FACE,they,553.317,553.347,DH,Y,365.4,1713.9,2319.3
332,FredN,M,1955,Manchester,TRAP,wagons,556.517,556.577,W,G,586.2,1260.3,2144.9
333,FredN,M,1955,Manchester,FOOT,took,558.558,558.618,T,K,432.1,1122.8,2355.4
334,FredN,M,1955,Manchester,TRAP,bananas,560.68,560.86,N,N,731.7,1309.7,2523.2
335,FredN,M,1955,Manchester,DRESS,else,561.921,561.951,T,L,548.2,1101.4,2528
336,FredN,M,1955,Manchester,FOOT,put,562.961,563.021,P,T,454.6,932.3,2418
337,FredN,M,1955,Manchester,NORTH,called,565.193,565.263,K,L,478.8,1032.8,2273.9
338,FredN,M,1955,Manchester,STRUT,shunting,565.463,565.493,SH,N,401.4,1067.4,2299
339,FredN,M,1955,Manchester,FACE,they,566.033,566.063,DH,HH,497.3,1577.3,2486.1
340,FredN,M,1955,Manchester,FLEECE,diesel,566.783,566.873,D,Z,322.2,2173.5,3995.4
341,FredN,M,1955,Manchester,GOOSE,used,568.559,568.589,Y,Z,428.5,1467,2215.5
342,FredN,M,1955,Manchester,PRICE,drive,569.258,569.429,R,V,639.2,1253.2,2592.7
343,FredN,M,1955,Manchester,DRESS,fella,570.609,570.639,F,L,472.9,1082.1,2672.3
344,FredN,M,1955,Manchester,PRICE,i,570.878,570.909,N,W,456.4,1120,2490.3
345,FredN,M,1955,Manchester,MOUTH,about,571.109,571.249,B,T,484.9,1102.4,2420.5
346,FredN,M,1955,Manchester,PRICE,excited,582.773,582.903,S,T,646.1,1554.3,2455.5
347,FredN,M,1955,Manchester,STRUT,once,584.043,584.074,W,N,444.2,1246,2418.7
348,FredN,M,1955,Manchester,GOOSE,you've,584.184,584.224,Y,V,351.9,1627.3,2074.3
349,FredN,M,1955,Manchester,LOT,on,584.384,584.474,N,N,544.8,1233.4,2418.3
350,FredN,M,1955,Manchester,PRICE,times,585.564,585.684,T,M,650.7,1300.9,2536.5
351,FredN,M,1955,Manchester,KIT,didn't,586.333,586.383,D,D,303.6,1778.8,2385.3
352,FredN,M,1955,Manchester,GOAT,y'know,586.974,587.173,N,IH1,934,1961.6,3503.3
353,FredN,M,1955,Manchester,LOT,not,588.888,589.089,N,T,569.3,1062.8,2634.5
354,FredN,M,1955,Manchester,NORTH,not,589.639,589.698,N,T,564,1061.6,2897
355,FredN,M,1955,Manchester,GOAT,no,599.859,600.059,N,SP,566.1,1322.2,2554.8
356,FredN,M,1955,Manchester,PRICE,i,602.064,602.154,SP,W,600.8,1354.8,2963.7
357,FredN,M,1955,Manchester,PRICE,i,602.583,602.613,N,P,496.4,1274.1,2392
358,FredN,M,1955,Manchester,PRICE,my,602.853,602.893,M,AH0,499,1342.6,2296.6
359,FredN,M,1955,Manchester,STRUT,enough,606.784,606.814,N,F,433.5,1189,2187.5
360,FredN,M,1955,Manchester,FACE,they,606.883,606.914,DH,W,348,1079.9,2475.1
361,FredN,M,1955,Manchester,GOAT,open,608.814,608.933,N,P,579.7,1166,2307.3
362,FredN,M,1955,Manchester,TRAP,grammar,610.003,610.073,R,M,579.8,1419,2148.8
363,FredN,M,1955,Manchester,DRESS,headmaster,611.033,611.083,HH,D,626.4,1530.2,2394.8
364,FredN,M,1955,Manchester,TRAP,latin,614.183,614.244,L,T,717.1,1162.9,2311.5
365,FredN,M,1955,Manchester,FLEECE,he,616.361,616.411,HH,W,407.8,1901.3,3583.7
366,FredN,M,1955,Manchester,LOT,on,616.64,616.701,T,N,593.4,1065,2808.4
367,FredN,M,1955,Manchester,STRUT,uh,617.61,617.751,SP,SP,495.1,1280.6,2372.4
368,FredN,M,1955,Manchester,STRUT,someone,617.971,618.001,S,M,406.8,1104.1,2528.4
369,FredN,M,1955,Manchester,PRICE,bible,621.513,621.683,B,B,673.2,1252.3,2571.4
370,FredN,M,1955,Manchester,STRUT,summat,621.963,621.993,S,M,342.2,1080.3,2396
371,FredN,M,1955,Manchester,DRESS,remember,623.554,623.594,M,M,545,1271.4,2134.9
372,FredN,M,1955,Manchester,DRESS,then,624.693,624.782,DH,N,617.2,1469.7,2610.6
373,FredN,M,1955,Manchester,FLEECE,weeks,626.082,626.133,W,K,377.5,1919.4,2659.3
374,FredN,M,1955,Manchester,DRESS,technical,627.123,627.193,T,K,670.6,1531.8,2383.4
375,FredN,M,1955,Manchester,LOT,on,629.65,629.71,Z,N,456,1140.9,2613.1
376,FredN,M,1955,Manchester,STRUT,um,633.089,633.289,SP,M,533.4,1395.2,2522.3
377,FredN,M,1955,Manchester,GOAT,y'know,635.339,635.429,N,AO1,496.4,1407.8,2356.8
378,FredN,M,1955,Manchester,PRICE,like,637.654,637.684,L,K,509.3,1123.5,2475.1
379,FredN,M,1955,Manchester,STRUT,but,642.274,642.354,B,T,462.2,1030.7,2508.7
380,FredN,M,1955,Manchester,GOOSE,pool,642.963,643.003,P,L,408.4,1215.9,3161.2
381,FredN,M,1955,Manchester,MOUTH,shower,647.313,647.412,SH,ER0,532,1413.2,2434.3
382,FredN,M,1955,Manchester,GOAT,so,649.515,649.765,S,SP,466.6,1225.5,2570.5
383,FredN,M,1955,Manchester,GOAT,so,653.314,653.544,S,SP,469.6,1126.3,2500.8
384,FredN,M,1955,Manchester,NORTH,football,655.964,656.003,B,L,522.1,931.5,2487.5
385,FredN,M,1955,Manchester,STRUT,club,657.65,657.701,L,B,455.6,958.2,2538
386,FredN,M,1955,Manchester,FLEECE,we,658.911,658.941,W,D,393,1941.6,3731.3
387,FredN,M,1955,Manchester,TRAP,have,659.091,659.131,HH,V,636.3,1170.3,2337.3
388,FredN,M,1955,Manchester,GOAT,home,659.4,659.511,HH,M,524.2,975.1,2484.3
389,FredN,M,1955,Manchester,FACE,they,675.803,675.833,DH,HH,540.8,1600.2,2580.5
390,FredN,M,1955,Manchester,GOAT,local,676.973,677.102,L,K,480,960.4,2313.4
391,FredN,M,1955,Manchester,TRAP,baths,678.233,678.313,B,TH,662.7,1238.7,2192
392,FredN,M,1955,Manchester,GOOSE,used,678.843,678.873,Y,Z,311.2,885.9,1965.3
393,FredN,M,1955,Manchester,GOAT,go,679.083,679.223,G,DH,476.1,1340.5,2748.8
394,FredN,M,1955,Manchester,STRUT,uh,679.643,679.913,SP,SP,633.9,1356.9,2386.4
395,FredN,M,1955,Manchester,PRICE,i,680.881,681.061,SP,AY1,763.4,1483.3,2266.9
396,FredN,M,1955,Manchester,TRAP,can't,681.24,681.35,K,N,759.7,1642.2,NA
397,FredN,M,1955,Manchester,FLEECE,even,681.41,681.44,T,V,295.1,1652.7,NA
398,FredN,M,1955,Manchester,DRESS,remember,681.65,681.681,M,M,362,972.8,2014.9
399,FredN,M,1955,Manchester,GOOSE,used,682.29,682.32,Y,Z,341.4,1945.5,3903.1
400,FredN,M,1955,Manchester,TRAP,bath,682.961,683.071,B,TH,695.5,1329.7,4316.1
401,FredN,M,1955,Manchester,GOOSE,you,684.541,684.581,Y,Y,406.4,1316.5,3818.2
402,FredN,M,1955,Manchester,STRUT,some,686.066,686.106,S,M,408.8,1015.8,2381
403,FredN,M,1955,Manchester,STRUT,um,694.217,694.447,SP,M,470.5,1372.5,2526.9
404,FredN,M,1955,Manchester,FLEECE,we,694.777,694.817,W,Y,318.8,1358.4,2620.9
405,FredN,M,1955,Manchester,TRAP,yeah,697.241,697.401,Y,SP,495.8,1627.1,2498
406,FredN,M,1955,Manchester,GOOSE,used,698.13,698.16,Y,Z,304.6,1918.7,2357.1
407,FredN,M,1955,Manchester,DRESS,then,699.581,699.631,DH,N,523.1,1323.6,2456.8
408,FredN,M,1955,Manchester,GOOSE,to,699.911,699.961,T,W,382,1449.7,2290.8
409,FredN,M,1955,Manchester,FOOT,your,700.151,700.181,Y,R,341.2,1579,2045.5
410,FredN,M,1955,Manchester,GOAT,no,703.903,704.033,N,SP,431.3,1127.6,2569.9
411,FredN,M,1955,Manchester,NORTH,water,706.315,706.436,W,T,547.2,932,2541.7
412,FredN,M,1955,Manchester,FACE,a,708.903,709.063,T,G,331.1,2045.5,3898.8
413,FredN,M,1955,Manchester,NORTH,water,713.648,713.758,W,T,561,917.3,2841
414,FredN,M,1955,Manchester,DRESS,went,713.948,713.998,W,N,503.8,1362.2,2311.3
415,FredN,M,1955,Manchester,FACE,flames,716.848,716.958,L,M,447.3,1541.6,2360.3
416,FredN,M,1955,Manchester,KIT,inside,717.057,717.098,Z,N,379.5,1515.7,2463.9
417,FredN,M,1955,Manchester,FLEECE,heat,717.648,717.728,HH,T,286.3,2169.3,3879.2
418,FredN,M,1955,Manchester,KIT,fill,719.933,719.982,F,L,440.4,1308.6,2494.6
419,FredN,M,1955,Manchester,TRAP,an,721.262,721.553,K,N,654,1278.6,2199.4
420,FredN,M,1955,Manchester,PALM,arm,721.593,721.753,N,R,798.5,1364.4,2387.5
421,FredN,M,1955,Manchester,MOUTH,out,722.093,722.203,M,T,718.2,1135.7,2258.9
422,FredN,M,1955,Manchester,MOUTH,out,722.782,722.873,M,T,711.4,1193.8,2152.4
423,FredN,M,1955,Manchester,STRUT,y'know,724.283,724.312,Y,N,544.5,1190.2,2190.1
424,FredN,M,1955,Manchester,KIT,it,724.613,724.673,D,T,454.9,1602.2,2432.2
425,FredN,M,1955,Manchester,TRAP,gas'd,725.053,725.113,G,S,542.5,1485.2,2225.6
426,FredN,M,1955,Manchester,DRESS,flare,725.453,725.543,L,R,565.4,1353.9,2355.3
427,FredN,M,1955,Manchester,NORTH,water'd,726.805,726.915,W,T,600,933.4,2454.3
428,FredN,M,1955,Manchester,STRUT,come,727.145,727.175,K,M,271.7,1257.5,2169.6
429,FredN,M,1955,Manchester,TRAP,yeah,731.04,731.16,Y,SP,440.3,1427,2865.2
430,FredN,M,1955,Manchester,CHOICE,toilet,739.103,739.233,T,L,598.7,1154.2,2489.8
431,FredN,M,1955,Manchester,TRAP,yeah,743.822,743.883,Y,SP,442.1,1561.3,2870.8
432,FredN,M,1955,Manchester,DRESS,everybody's,745.264,745.343,SP,V,512.2,1468.9,2342.2
433,FredN,M,1955,Manchester,GOOSE,used,746.873,746.902,Y,Z,465.7,1717.1,2336.1
434,FredN,M,1955,Manchester,FOOT,put,747.062,747.162,P,T,476.8,1046.3,2425.4
435,FredN,M,1955,Manchester,DRESS,when,747.282,747.312,W,N,485.5,1240.4,2194.6
436,FredN,M,1955,Manchester,DRESS,when,748.181,748.211,W,N,407.4,1330.6,1945.2
437,FredN,M,1955,Manchester,PRICE,inside,750.06,750.251,S,D,507.2,1192,2215.9
438,FredN,M,1955,Manchester,KIT,cistern,753.225,753.255,S,S,482.1,1503.6,2523.1
439,FredN,M,1955,Manchester,STRUT,flush,754.296,754.326,L,SH,541.4,1555.3,2227.7
440,FredN,M,1955,Manchester,GOOSE,you,754.455,754.566,Y,P,447.1,1683.7,2327.2
441,FredN,M,1955,Manchester,GOAT,y'know,755.471,755.551,N,L,545.1,1282.1,3127.3
442,FredN,M,1955,Manchester,PRICE,like,756.571,756.69,L,K,658.3,1278.5,2238.3
443,FredN,M,1955,Manchester,TRAP,handle,757.011,757.041,HH,N,711.1,1152.5,2234.1
444,FredN,M,1955,Manchester,MOUTH,now,757.351,757.521,N,SP,669.9,1264,2587.9
445,FredN,M,1955,Manchester,TRAP,have,758.291,758.321,HH,V,403.6,1430.2,2510.6
446,FredN,M,1955,Manchester,STRUT,above,759.935,759.996,B,V,437.4,924.2,2428.8
447,FredN,M,1955,Manchester,DRESS,head,760.465,760.516,HH,D,608.9,1570.6,2317.3
448,FredN,M,1955,Manchester,DRESS,there,763.25,763.42,DH,R,568.8,1440.8,2506.2
449,FredN,M,1955,Manchester,TRAP,and,763.54,763.611,SP,N,670.6,1431.7,NA
450,FredN,M,1955,Manchester,DRESS,then,763.7,763.74,DH,N,592.1,1501.8,3580.3
451,FredN,M,1955,Manchester,PRICE,like,764.591,764.651,L,K,615.8,1224.4,2347
452,FredN,M,1955,Manchester,FOOT,pull,766.491,766.521,P,L,461.5,830.1,2314.8
453,FredN,M,1955,Manchester,FACE,chain,767.651,767.861,CH,N,517.4,1689.8,2518.7
454,FredN,M,1955,Manchester,GOAT,y'know,768.716,768.945,N,OW1,453,1282.3,2012.7
455,FredN,M,1955,Manchester,NORTH,water,769.756,769.855,W,T,541.8,930.7,2559.5
456,FredN,M,1955,Manchester,MOUTH,down,771.142,771.272,D,N,537.8,1421.6,2355.7
457,FredN,M,1955,Manchester,LOT,not,774.994,775.064,N,T,574.2,1177.7,2389.3
458,FredN,M,1955,Manchester,PRICE,like,775.124,775.244,L,K,660.4,1248.7,2400.7
459,FredN,M,1955,Manchester,GOOSE,used,775.513,775.543,Y,Z,311,1603.7,2241.3
460,FredN,M,1955,Manchester,TRAP,have,775.683,775.723,HH,V,523.8,1370.5,2332.4
461,FredN,M,1955,Manchester,FOOT,wooden,775.953,776.014,W,D,373.1,827.7,2186.9
462,FredN,M,1955,Manchester,GOAT,froze,778.96,779.101,R,Z,509.6,1050.2,2393.3
463,FredN,M,1955,Manchester,STRUT,up,779.14,779.19,Z,P,434.6,1027.7,2566.7
464,FredN,M,1955,Manchester,GOOSE,you,779.44,779.47,Y,D,318.4,1800.6,2395.1
465,FredN,M,1955,Manchester,GOAT,froze,781.98,782.181,R,Z,440.2,1026.5,2024.5
466,FredN,M,1955,Manchester,STRUT,up,782.21,782.24,Z,P,401.9,1384.2,1947.4
467,FredN,M,1955,Manchester,STRUT,um,785.133,785.322,SP,M,550.4,1427.8,2595.1
468,FredN,M,1955,Manchester,FLEECE,keep,785.802,785.853,K,P,266,2139.3,2986.6
469,FredN,M,1955,Manchester,PRICE,like,786.753,786.792,L,K,576.9,1172.2,2383.2
470,FredN,M,1955,Manchester,TRAP,yeah,788.984,789.164,Y,SP,455.8,1597.1,2376
471,FredN,M,1955,Manchester,PRICE,inside,791.617,791.687,S,D,614.9,1205.3,2834.5
472,FredN,M,1955,Manchester,STRUT,of,791.707,791.747,D,V,557.4,1245.6,2154.7
473,FredN,M,1955,Manchester,FLEECE,see,795.699,795.918,S,AW1,296.3,2199.6,3926.9
474,FredN,M,1955,Manchester,MOUTH,out,795.918,796.078,IY1,T,584,1433.6,2152.7
475,FredN,M,1955,Manchester,LOT,top,796.258,796.338,T,P,589.7,1070.6,2304.4
476,FredN,M,1955,Manchester,STRUT,flush,799.918,799.948,L,SH,494.5,1311.9,2385.3
477,FredN,M,1955,Manchester,FACE,say,802.628,802.727,S,S,484,1421,2301.7
478,FredN,M,1955,Manchester,KIT,inches,803.028,803.067,S,N,368.6,1660.7,2152.9
479,FredN,M,1955,Manchester,LOT,bottom,803.628,803.738,B,T,524.8,999,2408.8
480,FredN,M,1955,Manchester,PRICE,like,804.826,804.856,L,K,586.7,1153.5,2727.2
481,FredN,M,1955,Manchester,STRUT,uh,805.515,805.545,OW1,AH0,490.2,1217.5,2363.6
482,FredN,M,1955,Manchester,STRUT,the,806.085,806.165,DH,W,645.8,1154.1,2330.5
483,FredN,M,1955,Manchester,KIT,brick,807.366,807.406,R,K,419.6,1489.5,2270.1
484,FredN,M,1955,Manchester,STRUT,what,808.735,808.766,W,T,504.2,1209.3,2806.1
485,FredN,M,1955,Manchester,NORTH,call,808.905,808.956,K,L,513.4,1087,2158
486,FredN,M,1955,Manchester,PRICE,lime,811.016,811.255,L,M,721.4,1224.8,3460.9
487,FredN,M,1955,Manchester,STRUT,y'know,812.766,812.796,Y,N,626.9,1512.4,2588.5
488,FredN,M,1955,Manchester,NORTH,football,813.961,814.08,B,L,558.7,1001.9,2541.5
489,FredN,M,1955,Manchester,PRICE,line,814.25,814.45,L,N,733.9,1245.4,2230.8
490,FredN,M,1955,Manchester,KIT,mix,816.161,816.19,M,K,427.3,1613.9,2515.8
491,FredN,M,1955,Manchester,GOAT,so,818.353,818.383,S,AH0,502.3,1149.3,2498.8
492,FredN,M,1955,Manchester,PRICE,nice,818.753,818.863,N,S,699.1,1222.3,2450.8
493,FredN,M,1955,Manchester,DRESS,get,819.804,819.864,G,T,498.5,1582.3,2317.9
494,FredN,M,1955,Manchester,DRESS,leg,820.794,820.844,L,G,486.1,1396.1,2240.1
495,FredN,M,1955,Manchester,GOOSE,used,824.056,824.116,Y,Z,265.5,1269.1,2518.9
496,FredN,M,1955,Manchester,TRAP,black,827.32,827.411,L,K,637.6,1172,2336.8
497,FredN,M,1955,Manchester,PRICE,i,840.513,840.543,IY0,JH,383.4,1417,2377.7
498,FredN,M,1955,Manchester,NORTH,asked,840.743,840.783,T,S,524.8,1302.7,2520.6
499,FredN,M,1955,Manchester,STRUT,us,841.483,841.512,V,S,472.5,1328.8,2258.7
500,FredN,M,1955,Manchester,DRESS,threepence,843.785,843.865,R,P,588.5,1327.8,2275.6
501,FredN,M,1955,Manchester,DRESS,pence,847.598,847.689,P,N,605.2,1491.8,NA
502,FredN,M,1955,Manchester,TRAP,half,849.405,849.466,HH,F,633.6,1325,2264.5
503,FredN,M,1955,Manchester,DRESS,threepence,849.875,849.935,R,P,551,1349.6,2336.5
504,FredN,M,1955,Manchester,GOOSE,used,855.878,855.917,Y,Z,366.6,1282.3,2353.7
505,FredN,M,1955,Manchester,KIT,it,864.999,865.139,Z,T,455.8,1565,2602.3
506,FredN,M,1955,Manchester,DRESS,them,866.588,866.848,DH,M,510,1228.3,1543
507,FredN,M,1955,Manchester,MOUTH,now,866.969,867.019,N,DH,633.6,1375.3,2636.4
508,FredN,M,1955,Manchester,NORTH,horrible,867.839,867.899,HH,R,582.8,1117.5,2325.7
509,FredN,M,1955,Manchester,LOT,lot,870.297,870.327,L,T,500.9,973,2192.2
510,FredN,M,1955,Manchester,KIT,bigger,870.397,870.447,B,G,451.5,1546.8,2321.6
511,FredN,M,1955,Manchester,PRICE,my,880.823,880.864,M,D,431.6,1608.2,1991.2
512,FredN,M,1955,Manchester,KIT,which,885.154,885.184,W,CH,389.6,1781.5,3892.8
513,FredN,M,1955,Manchester,PRICE,my,888.495,888.525,M,G,473.3,1400.1,2110.3
514,FredN,M,1955,Manchester,MOUTH,down,891.372,891.553,D,N,670.5,1387.3,3787.9
515,FredN,M,1955,Manchester,DRESS,somewhere,897.198,897.228,W,R,641.5,1300.2,2328.5
516,FredN,M,1955,Manchester,TRAP,grandma,900.548,900.609,R,M,472,1397.1,1966
517,FredN,M,1955,Manchester,PRICE,my,901.058,901.088,M,G,390.1,1588.3,2578.8
518,FredN,M,1955,Manchester,TRAP,grandad,901.679,901.749,R,N,505.7,1283.1,2200.7
519,FredN,M,1955,Manchester,PRICE,i,904.158,904.258,ER0,W,635.2,1186.6,2331.4
520,FredN,M,1955,Manchester,NORTH,born,904.458,904.598,B,R,545.5,1036.1,2556.3
521,FredN,M,1955,Manchester,FLEECE,he,905.098,905.128,HH,S,336.5,1698.5,2853.5
522,FredN,M,1955,Manchester,NORTH,saw,905.198,905.348,S,M,544.4,1078,2683
523,FredN,M,1955,Manchester,PRICE,i,905.579,905.659,IY1,TH,479.2,1537.9,2336.9
524,FredN,M,1955,Manchester,GOAT,croaked,906.509,906.679,R,K,471.6,1092,2263.1
525,FredN,M,1955,Manchester,STRUT,but,908.766,908.796,B,T,472.6,1456,2355.7
526,FredN,M,1955,Manchester,LOT,proper,909.265,909.315,R,P,542.8,957.8,2023.6
527,FredN,M,1955,Manchester,TRAP,grandad,909.515,909.545,R,N,527.8,1138.8,2197.2
528,FredN,M,1955,Manchester,PRICE,my,911.216,911.336,M,M,780.6,1276.4,2401.9
529,FredN,M,1955,Manchester,PRICE,my,911.865,911.975,M,M,791.6,1350.3,2304
530,FredN,M,1955,Manchester,FOOT,good,912.856,912.935,G,D,407.3,1039,2427.1
531,FredN,M,1955,Manchester,KIT,this,913.005,913.066,DH,S,451.6,1525.7,2531.1
532,FredN,M,1955,Manchester,PRICE,my,913.246,913.336,M,M,738,1264.4,2312.6
533,FredN,M,1955,Manchester,FLEECE,she,915.188,915.218,SH,W,388.1,2277.9,3721.2
534,FredN,M,1955,Manchester,PRICE,like,915.567,915.747,L,K,707.6,1240.2,2335.4
535,FredN,M,1955,Manchester,TRAP,and,919.563,919.683,SP,N,769.5,1457.1,2291.8
536,FredN,M,1955,Manchester,DRESS,eldest,920.963,921.042,AH1,L,583.9,1410.9,2926
537,FredN,M,1955,Manchester,NORTH,dorcas,921.843,922.013,D,R,602.8,1043.5,2498.5
538,FredN,M,1955,Manchester,STRUT,mum,926.569,926.608,M,M,456.7,848.1,2682.5
539,FredN,M,1955,Manchester,DRESS,there,927.718,927.778,DH,R,480.6,1738.8,2511.5
540,FredN,M,1955,Manchester,DRESS,there,928.239,928.269,DH,R,353.2,1420.8,2411.9
541,FredN,M,1955,Manchester,NORTH,called,929.579,929.629,K,L,521.5,1067.2,2307.1
542,FredN,M,1955,Manchester,KIT,it's,935.287,935.337,R,T,393.3,1599.8,2339.7
543,FredN,M,1955,Manchester,FLEECE,people,941.697,941.808,P,P,363.6,2075.2,3538.9
544,FredN,M,1955,Manchester,DRESS,then,942.927,942.957,DH,N,546.7,1481,2489.1
545,FredN,M,1955,Manchester,KIT,it,943.028,943.068,N,T,349.2,1840.4,2388.5
546,FredN,M,1955,Manchester,KIT,disappeared,943.328,943.358,D,S,408.2,1606.1,2577.2
547,FredN,M,1955,Manchester,TRAP,fast,944.028,944.078,F,S,600.3,1262.2,2515
548,FredN,M,1955,Manchester,STRUT,come,944.448,944.517,K,M,450.2,1106.6,2317.3
549,FredN,M,1955,Manchester,GOAT,oh,950.681,950.821,D,S,575.6,1158.9,2268.2
550,FredN,M,1955,Manchester,NORTH,dorcas,952.52,952.661,D,R,597.1,1078.9,2840
551,FredN,M,1955,Manchester,FACE,named,953.892,953.982,N,M,641,1668.5,2494
552,FredN,M,1955,Manchester,NORTH,dorcas,955.564,955.684,D,R,603.4,1123.6,2603.7
553,FredN,M,1955,Manchester,NORTH,george,957.083,957.274,JH,R,591.7,1012.1,2563.1
554,FredN,M,1955,Manchester,DRESS,then,958.459,958.508,DH,N,513.6,1460,2567.3
555,FredN,M,1955,Manchester,FLEECE,three,960.609,960.709,R,L,369.4,2065,3214.2
556,FredN,M,1955,Manchester,DRESS,their,962.123,962.153,DH,R,398,1081.3,2549.4
557,FredN,M,1955,Manchester,NORTH,auntie,965.228,965.308,R,N,656.1,1308.1,2535.9
558,FredN,M,1955,Manchester,FLEECE,she,966.168,966.208,SH,HH,350.2,2095.9,3826.4
559,FredN,M,1955,Manchester,KIT,kids,966.588,966.688,K,D,416.3,1801,3539.4
560,FredN,M,1955,Manchester,GOAT,so,968.753,968.823,S,AY1,391.6,934.1,2529
561,FredN,M,1955,Manchester,NORTH,dorcas,969.422,969.582,D,R,585.5,1078.6,2522.4
562,FredN,M,1955,Manchester,PRICE,my,970.032,970.292,M,SP,711,1279,2689.7
